county.fips,county.name,state.name,party,vote.count,county.total.count,national.party.percent,national.count,is.national.winner
47173,union,tennessee,D,1010,6204,48.09810441,135851595,FALSE
47173,union,tennessee,O,170,6204,5.789663346,135851595,FALSE
47173,union,tennessee,R,5024,6204,46.11223225,135851595,TRUE
48459,upshur,texas,D,2380,16013,48.09810441,135851595,FALSE
48459,upshur,texas,O,424,16013,5.789663346,135851595,FALSE
48459,upshur,texas,R,13209,16013,46.11223225,135851595,TRUE
54097,upshur,west virginia,D,1766,9298,48.09810441,135851595,FALSE
54097,upshur,west virginia,O,527,9298,5.789663346,135851595,FALSE
54097,upshur,west virginia,R,7005,9298,46.11223225,135851595,TRUE
13293,upson,georgia,D,3475,10934,48.09810441,135851595,FALSE
13293,upson,georgia,O,167,10934,5.789663346,135851595,FALSE
13293,upson,georgia,R,7292,10934,46.11223225,135851595,TRUE
48461,upton,texas,D,286,1347,48.09810441,135851595,FALSE
48461,upton,texas,O,54,1347,5.789663346,135851595,FALSE
48461,upton,texas,R,1007,1347,46.11223225,135851595,TRUE
49049,utah,utah,D,28522,203642,48.09810441,135851595,FALSE
49049,utah,utah,O,72938,203642,5.789663346,135851595,FALSE
49049,utah,utah,R,102182,203642,46.11223225,135851595,TRUE
48463,uvalde,texas,D,3867,8964,48.09810441,135851595,FALSE
48463,uvalde,texas,O,262,8964,5.789663346,135851595,FALSE
48463,uvalde,texas,R,4835,8964,46.11223225,135851595,TRUE
48465,val verde,texas,D,6964,13617,48.09810441,135851595,FALSE
48465,val verde,texas,O,763,13617,5.789663346,135851595,FALSE
48465,val verde,texas,R,5890,13617,46.11223225,135851595,TRUE
35061,valencia,new mexico,D,10841,27592,48.09810441,135851595,FALSE
35061,valencia,new mexico,O,3536,27592,5.789663346,135851595,FALSE
35061,valencia,new mexico,R,13215,27592,46.11223225,135851595,TRUE
16085,valley,idaho,D,1913,5349,48.09810441,135851595,FALSE
16085,valley,idaho,O,530,5349,5.789663346,135851595,FALSE
16085,valley,idaho,R,2906,5349,46.11223225,135851595,TRUE
30105,valley,montana,D,886,3876,48.09810441,135851595,FALSE
30105,valley,montana,O,292,3876,5.789663346,135851595,FALSE
30105,valley,montana,R,2698,3876,46.11223225,135851595,TRUE
31175,valley,nebraska,D,339,2184,48.09810441,135851595,FALSE
31175,valley,nebraska,O,65,2184,5.789663346,135851595,FALSE
31175,valley,nebraska,R,1780,2184,46.11223225,135851595,TRUE
5141,van buren,arkansas,D,1549,7339,48.09810441,135851595,FALSE
5141,van buren,arkansas,O,408,7339,5.789663346,135851595,FALSE
5141,van buren,arkansas,R,5382,7339,46.11223225,135851595,TRUE
19177,van buren,iowa,D,845,3561,48.09810441,135851595,FALSE
19177,van buren,iowa,O,189,3561,5.789663346,135851595,FALSE
19177,van buren,iowa,R,2527,3561,46.11223225,135851595,TRUE
26159,van buren,michigan,D,13258,33274,48.09810441,135851595,FALSE
26159,van buren,michigan,O,2126,33274,5.789663346,135851595,FALSE
26159,van buren,michigan,R,17890,33274,46.11223225,135851595,TRUE
47175,van buren,tennessee,D,539,2417,48.09810441,135851595,FALSE
47175,van buren,tennessee,O,58,2417,5.789663346,135851595,FALSE
47175,van buren,tennessee,R,1820,2417,46.11223225,135851595,TRUE
39161,van wert,ohio,D,2697,13770,48.09810441,135851595,FALSE
39161,van wert,ohio,O,604,13770,5.789663346,135851595,FALSE
39161,van wert,ohio,R,10469,13770,46.11223225,135851595,TRUE
48467,van zandt,texas,D,2799,21890,48.09810441,135851595,FALSE
48467,van zandt,texas,O,618,21890,5.789663346,135851595,FALSE
48467,van zandt,texas,R,18473,21890,46.11223225,135851595,TRUE
37181,vance,north carolina,D,12229,19977,48.09810441,135851595,FALSE
37181,vance,north carolina,O,416,19977,5.789663346,135851595,FALSE
37181,vance,north carolina,R,7332,19977,46.11223225,135851595,TRUE
18163,vanderburgh,indiana,D,28530,72506,48.09810441,135851595,FALSE
18163,vanderburgh,indiana,O,3480,72506,5.789663346,135851595,FALSE
18163,vanderburgh,indiana,R,40496,72506,46.11223225,135851595,TRUE
42121,venango,pennsylvania,D,6309,23530,48.09810441,135851595,FALSE
42121,venango,pennsylvania,O,1200,23530,5.789663346,135851595,FALSE
42121,venango,pennsylvania,R,16021,23530,46.11223225,135851595,TRUE
6111,ventura,california,D,193185,353611,48.09810441,135851595,FALSE
6111,ventura,california,O,28738,353611,5.789663346,135851595,FALSE
6111,ventura,california,R,131688,353611,46.11223225,135851595,TRUE
17183,vermilion,illinois,D,9982,30414,48.09810441,135851595,FALSE
17183,vermilion,illinois,O,1376,30414,5.789663346,135851595,FALSE
17183,vermilion,illinois,R,19056,30414,46.11223225,135851595,TRUE
22113,vermilion,louisiana,D,4857,25632,48.09810441,135851595,FALSE
22113,vermilion,louisiana,O,712,25632,5.789663346,135851595,FALSE
22113,vermilion,louisiana,R,20063,25632,46.11223225,135851595,TRUE
18165,vermillion,indiana,D,2081,6935,48.09810441,135851595,FALSE
18165,vermillion,indiana,O,341,6935,5.789663346,135851595,FALSE
18165,vermillion,indiana,R,4513,6935,46.11223225,135851595,TRUE
22115,vernon,louisiana,D,2665,16633,48.09810441,135851595,FALSE
22115,vernon,louisiana,O,497,16633,5.789663346,135851595,FALSE
22115,vernon,louisiana,R,13471,16633,46.11223225,135851595,TRUE
29217,vernon,missouri,D,1706,8590,48.09810441,135851595,FALSE
29217,vernon,missouri,O,358,8590,5.789663346,135851595,FALSE
29217,vernon,missouri,R,6526,8590,46.11223225,135851595,TRUE
55123,vernon,wisconsin,D,6352,14213,48.09810441,135851595,FALSE
55123,vernon,wisconsin,O,865,14213,5.789663346,135851595,FALSE
55123,vernon,wisconsin,R,6996,14213,46.11223225,135851595,TRUE
48469,victoria,texas,D,8866,31123,48.09810441,135851595,FALSE
48469,victoria,texas,O,982,31123,5.789663346,135851595,FALSE
48469,victoria,texas,R,21275,31123,46.11223225,135851595,TRUE
18167,vigo,indiana,D,15931,39816,48.09810441,135851595,FALSE
18167,vigo,indiana,O,1948,39816,5.789663346,135851595,FALSE
18167,vigo,indiana,R,21937,39816,46.11223225,135851595,TRUE
55125,vilas,wisconsin,D,4770,13612,48.09810441,135851595,FALSE
55125,vilas,wisconsin,O,673,13612,5.789663346,135851595,FALSE
55125,vilas,wisconsin,R,8169,13612,46.11223225,135851595,TRUE
39163,vinton,ohio,D,1351,5540,48.09810441,135851595,FALSE
39163,vinton,ohio,O,306,5540,5.789663346,135851595,FALSE
39163,vinton,ohio,R,3883,5540,46.11223225,135851595,TRUE
51810,virginia beach,virginia,D,91032,203019,48.09810441,135851595,FALSE
51810,virginia beach,virginia,O,13763,203019,5.789663346,135851595,FALSE
51810,virginia beach,virginia,R,98224,203019,46.11223225,135851595,TRUE
12127,volusia,florida,D,109091,263278,48.09810441,135851595,FALSE
12127,volusia,florida,O,11180,263278,5.789663346,135851595,FALSE
12127,volusia,florida,R,143007,263278,46.11223225,135851595,TRUE
18169,wabash,indiana,D,3018,13466,48.09810441,135851595,FALSE
18169,wabash,indiana,O,627,13466,5.789663346,135851595,FALSE
18169,wabash,indiana,R,9821,13466,46.11223225,135851595,TRUE
27157,wabasha,minnesota,D,3866,11832,48.09810441,135851595,FALSE
27157,wabasha,minnesota,O,977,11832,5.789663346,135851595,FALSE
27157,wabasha,minnesota,R,6989,11832,46.11223225,135851595,TRUE
20197,wabaunsee,kansas,D,773,3340,48.09810441,135851595,FALSE
20197,wabaunsee,kansas,O,209,3340,5.789663346,135851595,FALSE
20197,wabaunsee,kansas,R,2358,3340,46.11223225,135851595,TRUE
27159,wadena,minnesota,D,1684,6934,48.09810441,135851595,FALSE
27159,wadena,minnesota,O,413,6934,5.789663346,135851595,FALSE
27159,wadena,minnesota,R,4837,6934,46.11223225,135851595,TRUE
40145,wagoner,oklahoma,D,6723,31300,48.09810441,135851595,FALSE
40145,wagoner,oklahoma,O,1572,31300,5.789663346,135851595,FALSE
40145,wagoner,oklahoma,R,23005,31300,46.11223225,135851595,TRUE
53069,wahkiakum,washington,D,832,2414,48.09810441,135851595,FALSE
53069,wahkiakum,washington,O,238,2414,5.789663346,135851595,FALSE
53069,wahkiakum,washington,R,1344,2414,46.11223225,135851595,TRUE
37183,wake,north carolina,D,302727,527612,48.09810441,135851595,FALSE
37183,wake,north carolina,O,28805,527612,5.789663346,135851595,FALSE
37183,wake,north carolina,R,196080,527612,46.11223225,135851595,TRUE
12129,wakulla,florida,D,4348,15444,48.09810441,135851595,FALSE
12129,wakulla,florida,O,584,15444,5.789663346,135851595,FALSE
12129,wakulla,florida,R,10512,15444,46.11223225,135851595,TRUE
23027,waldo,maine,D,10442,22630,48.09810441,135851595,FALSE
23027,waldo,maine,O,1810,22630,5.789663346,135851595,FALSE
23027,waldo,maine,R,10378,22630,46.11223225,135851595,TRUE
1127,walker,alabama,D,4497,29472,48.09810441,135851595,FALSE
1127,walker,alabama,O,709,29472,5.789663346,135851595,FALSE
1127,walker,alabama,R,24266,29472,46.11223225,135851595,TRUE
13295,walker,georgia,D,4215,23956,48.09810441,135851595,FALSE
13295,walker,georgia,O,791,23956,5.789663346,135851595,FALSE
13295,walker,georgia,R,18950,23956,46.11223225,135851595,TRUE
48471,walker,texas,D,6091,19796,48.09810441,135851595,FALSE
48471,walker,texas,O,821,19796,5.789663346,135851595,FALSE
48471,walker,texas,R,12884,19796,46.11223225,135851595,TRUE
53071,walla walla,washington,D,9694,25712,48.09810441,135851595,FALSE
53071,walla walla,washington,O,2367,25712,5.789663346,135851595,FALSE
53071,walla walla,washington,R,13651,25712,46.11223225,135851595,TRUE
20199,wallace,kansas,D,45,779,48.09810441,135851595,FALSE
20199,wallace,kansas,O,23,779,5.789663346,135851595,FALSE
20199,wallace,kansas,R,711,779,46.11223225,135851595,TRUE
48473,waller,texas,D,5748,16784,48.09810441,135851595,FALSE
48473,waller,texas,O,505,16784,5.789663346,135851595,FALSE
48473,waller,texas,R,10531,16784,46.11223225,135851595,TRUE
41063,wallowa,oregon,D,1116,4366,48.09810441,135851595,FALSE
41063,wallowa,oregon,O,402,4366,5.789663346,135851595,FALSE
41063,wallowa,oregon,R,2848,4366,46.11223225,135851595,TRUE
38099,walsh,north dakota,D,1167,4636,48.09810441,135851595,FALSE
38099,walsh,north dakota,O,474,4636,5.789663346,135851595,FALSE
38099,walsh,north dakota,R,2995,4636,46.11223225,135851595,TRUE
28147,walthall,mississippi,D,2790,6919,48.09810441,135851595,FALSE
28147,walthall,mississippi,O,73,6919,5.789663346,135851595,FALSE
28147,walthall,mississippi,R,4056,6919,46.11223225,135851595,TRUE
12131,walton,florida,D,6876,33898,48.09810441,135851595,FALSE
12131,walton,florida,O,1266,33898,5.789663346,135851595,FALSE
12131,walton,florida,R,25756,33898,46.11223225,135851595,TRUE
13297,walton,georgia,D,8292,40698,48.09810441,135851595,FALSE
13297,walton,georgia,O,1281,40698,5.789663346,135851595,FALSE
13297,walton,georgia,R,31125,40698,46.11223225,135851595,TRUE
46129,walworth,south dakota,D,457,2477,48.09810441,135851595,FALSE
46129,walworth,south dakota,O,124,2477,5.789663346,135851595,FALSE
46129,walworth,south dakota,R,1896,2477,46.11223225,135851595,TRUE
55127,walworth,wisconsin,D,18706,51324,48.09810441,135851595,FALSE
55127,walworth,wisconsin,O,3767,51324,5.789663346,135851595,FALSE
55127,walworth,wisconsin,R,28851,51324,46.11223225,135851595,TRUE
19179,wapello,iowa,D,5594,15149,48.09810441,135851595,FALSE
19179,wapello,iowa,O,840,15149,5.789663346,135851595,FALSE
19179,wapello,iowa,R,8715,15149,46.11223225,135851595,TRUE
38101,ward,north dakota,D,5806,27412,48.09810441,135851595,FALSE
38101,ward,north dakota,O,2970,27412,5.789663346,135851595,FALSE
38101,ward,north dakota,R,18636,27412,46.11223225,135851595,TRUE
48475,ward,texas,D,783,3445,48.09810441,135851595,FALSE
48475,ward,texas,O,115,3445,5.789663346,135851595,FALSE
48475,ward,texas,R,2547,3445,46.11223225,135851595,TRUE
13299,ware,georgia,D,3440,12184,48.09810441,135851595,FALSE
13299,ware,georgia,O,231,12184,5.789663346,135851595,FALSE
13299,ware,georgia,R,8513,12184,46.11223225,135851595,TRUE
13301,warren,georgia,D,1314,2334,48.09810441,135851595,FALSE
13301,warren,georgia,O,29,2334,5.789663346,135851595,FALSE
13301,warren,georgia,R,991,2334,46.11223225,135851595,TRUE
17187,warren,illinois,D,2983,7794,48.09810441,135851595,FALSE
17187,warren,illinois,O,544,7794,5.789663346,135851595,FALSE
17187,warren,illinois,R,4267,7794,46.11223225,135851595,TRUE
18171,warren,indiana,D,839,3930,48.09810441,135851595,FALSE
18171,warren,indiana,O,193,3930,5.789663346,135851595,FALSE
18171,warren,indiana,R,2898,3930,46.11223225,135851595,TRUE
19181,warren,iowa,D,10411,27300,48.09810441,135851595,FALSE
19181,warren,iowa,O,2075,27300,5.789663346,135851595,FALSE
19181,warren,iowa,R,14814,27300,46.11223225,135851595,TRUE
21227,warren,kentucky,D,16966,48454,48.09810441,135851595,FALSE
21227,warren,kentucky,O,2815,48454,5.789663346,135851595,FALSE
21227,warren,kentucky,R,28673,48454,46.11223225,135851595,TRUE
28149,warren,mississippi,D,9284,19416,48.09810441,135851595,FALSE
28149,warren,mississippi,O,365,19416,5.789663346,135851595,FALSE
28149,warren,mississippi,R,9767,19416,46.11223225,135851595,TRUE
29219,warren,missouri,D,3915,15781,48.09810441,135851595,FALSE
29219,warren,missouri,O,757,15781,5.789663346,135851595,FALSE
29219,warren,missouri,R,11109,15781,46.11223225,135851595,TRUE
34041,warren,new jersey,D,17281,49683,48.09810441,135851595,FALSE
34041,warren,new jersey,O,2544,49683,5.789663346,135851595,FALSE
34041,warren,new jersey,R,29858,49683,46.11223225,135851595,TRUE
36113,warren,new york,D,11366,27939,48.09810441,135851595,FALSE
36113,warren,new york,O,2289,27939,5.789663346,135851595,FALSE
36113,warren,new york,R,14284,27939,46.11223225,135851595,TRUE
37185,warren,north carolina,D,6419,9850,48.09810441,135851595,FALSE
37185,warren,north carolina,O,216,9850,5.789663346,135851595,FALSE
37185,warren,north carolina,R,3215,9850,46.11223225,135851595,TRUE
39165,warren,ohio,D,33730,118309,48.09810441,135851595,FALSE
39165,warren,ohio,O,6936,118309,5.789663346,135851595,FALSE
39165,warren,ohio,R,77643,118309,46.11223225,135851595,TRUE
42123,warren,pennsylvania,D,5145,18434,48.09810441,135851595,FALSE
42123,warren,pennsylvania,O,812,18434,5.789663346,135851595,FALSE
42123,warren,pennsylvania,R,12477,18434,46.11223225,135851595,TRUE
47177,warren,tennessee,D,3535,13565,48.09810441,135851595,FALSE
47177,warren,tennessee,O,495,13565,5.789663346,135851595,FALSE
47177,warren,tennessee,R,9535,13565,46.11223225,135851595,TRUE
51187,warren,virginia,D,5169,17951,48.09810441,135851595,FALSE
51187,warren,virginia,O,1009,17951,5.789663346,135851595,FALSE
51187,warren,virginia,R,11773,17951,46.11223225,135851595,TRUE
18173,warrick,indiana,D,9086,29589,48.09810441,135851595,FALSE
18173,warrick,indiana,O,1390,29589,5.789663346,135851595,FALSE
18173,warrick,indiana,R,19113,29589,46.11223225,135851595,TRUE
49051,wasatch,utah,D,3063,12266,48.09810441,135851595,FALSE
49051,wasatch,utah,O,3088,12266,5.789663346,135851595,FALSE
49051,wasatch,utah,R,6115,12266,46.11223225,135851595,TRUE
41065,wasco,oregon,D,4781,11964,48.09810441,135851595,FALSE
41065,wasco,oregon,O,1350,11964,5.789663346,135851595,FALSE
41065,wasco,oregon,R,5833,11964,46.11223225,135851595,TRUE
27161,waseca,minnesota,D,2838,9653,48.09810441,135851595,FALSE
27161,waseca,minnesota,O,848,9653,5.789663346,135851595,FALSE
27161,waseca,minnesota,R,5967,9653,46.11223225,135851595,TRUE
56043,washakie,wyoming,D,532,3814,48.09810441,135851595,FALSE
56043,washakie,wyoming,O,371,3814,5.789663346,135851595,FALSE
56043,washakie,wyoming,R,2911,3814,46.11223225,135851595,TRUE
55129,washburn,wisconsin,D,3284,9148,48.09810441,135851595,FALSE
55129,washburn,wisconsin,O,460,9148,5.789663346,135851595,FALSE
55129,washburn,wisconsin,R,5404,9148,46.11223225,135851595,TRUE
1129,washington,alabama,D,2374,8533,48.09810441,135851595,FALSE
1129,washington,alabama,O,117,8533,5.789663346,135851595,FALSE
1129,washington,alabama,R,6042,8533,46.11223225,135851595,TRUE
5143,washington,arkansas,D,33366,81861,48.09810441,135851595,FALSE
5143,washington,arkansas,O,7019,81861,5.789663346,135851595,FALSE
5143,washington,arkansas,R,41476,81861,46.11223225,135851595,TRUE
8121,washington,colorado,D,296,2733,48.09810441,135851595,FALSE
8121,washington,colorado,O,138,2733,5.789663346,135851595,FALSE
8121,washington,colorado,R,2299,2733,46.11223225,135851595,TRUE
12133,washington,florida,D,2264,11211,48.09810441,135851595,FALSE
12133,washington,florida,O,310,11211,5.789663346,135851595,FALSE
12133,washington,florida,R,8637,11211,46.11223225,135851595,TRUE
13303,washington,georgia,D,4200,8461,48.09810441,135851595,FALSE
13303,washington,georgia,O,112,8461,5.789663346,135851595,FALSE
13303,washington,georgia,R,4149,8461,46.11223225,135851595,TRUE
16087,washington,idaho,D,776,4455,48.09810441,135851595,FALSE
16087,washington,idaho,O,396,4455,5.789663346,135851595,FALSE
16087,washington,idaho,R,3283,4455,46.11223225,135851595,TRUE
17189,washington,illinois,D,1446,7431,48.09810441,135851595,FALSE
17189,washington,illinois,O,419,7431,5.789663346,135851595,FALSE
17189,washington,illinois,R,5566,7431,46.11223225,135851595,TRUE
18175,washington,indiana,D,2636,11380,48.09810441,135851595,FALSE
18175,washington,indiana,O,535,11380,5.789663346,135851595,FALSE
18175,washington,indiana,R,8209,11380,46.11223225,135851595,TRUE
19183,washington,iowa,D,3943,10929,48.09810441,135851595,FALSE
19183,washington,iowa,O,813,10929,5.789663346,135851595,FALSE
19183,washington,iowa,R,6173,10929,46.11223225,135851595,TRUE
20201,washington,kansas,D,378,2677,48.09810441,135851595,FALSE
20201,washington,kansas,O,163,2677,5.789663346,135851595,FALSE
20201,washington,kansas,R,2136,2677,46.11223225,135851595,TRUE
21229,washington,kentucky,D,1420,5636,48.09810441,135851595,FALSE
21229,washington,kentucky,O,203,5636,5.789663346,135851595,FALSE
21229,washington,kentucky,R,4013,5636,46.11223225,135851595,TRUE
22117,washington,louisiana,D,5692,18628,48.09810441,135851595,FALSE
22117,washington,louisiana,O,380,18628,5.789663346,135851595,FALSE
22117,washington,louisiana,R,12556,18628,46.11223225,135851595,TRUE
23029,washington,maine,D,6358,16559,48.09810441,135851595,FALSE
23029,washington,maine,O,1164,16559,5.789663346,135851595,FALSE
23029,washington,maine,R,9037,16559,46.11223225,135851595,TRUE
24043,washington,maryland,D,21129,65985,48.09810441,135851595,FALSE
24043,washington,maryland,O,3858,65985,5.789663346,135851595,FALSE
24043,washington,maryland,R,40998,65985,46.11223225,135851595,TRUE
27163,washington,minnesota,D,67086,144235,48.09810441,135851595,FALSE
27163,washington,minnesota,O,12721,144235,5.789663346,135851595,FALSE
27163,washington,minnesota,R,64428,144235,46.11223225,135851595,TRUE
28151,washington,mississippi,D,11380,16825,48.09810441,135851595,FALSE
28151,washington,mississippi,O,201,16825,5.789663346,135851595,FALSE
28151,washington,mississippi,R,5244,16825,46.11223225,135851595,TRUE
29221,washington,missouri,D,1926,9281,48.09810441,135851595,FALSE
29221,washington,missouri,O,308,9281,5.789663346,135851595,FALSE
29221,washington,missouri,R,7047,9281,46.11223225,135851595,TRUE
31177,washington,nebraska,D,2623,10657,48.09810441,135851595,FALSE
31177,washington,nebraska,O,610,10657,5.789663346,135851595,FALSE
31177,washington,nebraska,R,7424,10657,46.11223225,135851595,TRUE
36115,washington,new york,D,8238,22686,48.09810441,135851595,FALSE
36115,washington,new york,O,1678,22686,5.789663346,135851595,FALSE
36115,washington,new york,R,12770,22686,46.11223225,135851595,TRUE
37187,washington,north carolina,D,3509,6164,48.09810441,135851595,FALSE
37187,washington,north carolina,O,91,6164,5.789663346,135851595,FALSE
37187,washington,north carolina,R,2564,6164,46.11223225,135851595,TRUE
39167,washington,ohio,D,8026,30137,48.09810441,135851595,FALSE
39167,washington,ohio,O,1597,30137,5.789663346,135851595,FALSE
39167,washington,ohio,R,20514,30137,46.11223225,135851595,TRUE
40147,washington,oklahoma,D,5048,22224,48.09810441,135851595,FALSE
40147,washington,oklahoma,O,1351,22224,5.789663346,135851595,FALSE
40147,washington,oklahoma,R,15825,22224,46.11223225,135851595,TRUE
41067,washington,oregon,D,153251,269232,48.09810441,135851595,FALSE
41067,washington,oregon,O,32784,269232,5.789663346,135851595,FALSE
41067,washington,oregon,R,83197,269232,46.11223225,135851595,TRUE
42125,washington,pennsylvania,D,34436,97705,48.09810441,135851595,FALSE
42125,washington,pennsylvania,O,4328,97705,5.789663346,135851595,FALSE
42125,washington,pennsylvania,R,58941,97705,46.11223225,135851595,TRUE
44009,washington,rhode island,D,33741,66369,48.09810441,135851595,FALSE
44009,washington,rhode island,O,5398,66369,5.789663346,135851595,FALSE
44009,washington,rhode island,R,27230,66369,46.11223225,135851595,TRUE
47179,washington,tennessee,D,13003,49411,48.09810441,135851595,FALSE
47179,washington,tennessee,O,2229,49411,5.789663346,135851595,FALSE
47179,washington,tennessee,R,34179,49411,46.11223225,135851595,TRUE
48477,washington,texas,D,3382,14828,48.09810441,135851595,FALSE
48477,washington,texas,O,501,14828,5.789663346,135851595,FALSE
48477,washington,texas,R,10945,14828,46.11223225,135851595,TRUE
49053,washington,utah,D,10288,62371,48.09810441,135851595,FALSE
49053,washington,utah,O,9433,62371,5.789663346,135851595,FALSE
49053,washington,utah,R,42650,62371,46.11223225,135851595,TRUE
50023,washington,vermont,D,18594,31086,48.09810441,135851595,FALSE
50023,washington,vermont,O,4499,31086,5.789663346,135851595,FALSE
50023,washington,vermont,R,7993,31086,46.11223225,135851595,TRUE
51191,washington,virginia,D,5553,25846,48.09810441,135851595,FALSE
51191,washington,virginia,O,973,25846,5.789663346,135851595,FALSE
51191,washington,virginia,R,19320,25846,46.11223225,135851595,TRUE
55131,washington,wisconsin,D,20855,78003,48.09810441,135851595,FALSE
55131,washington,wisconsin,O,5419,78003,5.789663346,135851595,FALSE
55131,washington,wisconsin,R,51729,78003,46.11223225,135851595,TRUE
40149,washita,oklahoma,D,588,4631,48.09810441,135851595,FALSE
40149,washita,oklahoma,O,189,4631,5.789663346,135851595,FALSE
40149,washita,oklahoma,R,3854,4631,46.11223225,135851595,TRUE
32031,washoe,nevada,D,97379,209909,48.09810441,135851595,FALSE
32031,washoe,nevada,O,17772,209909,5.789663346,135851595,FALSE
32031,washoe,nevada,R,94758,209909,46.11223225,135851595,TRUE
26161,washtenaw,michigan,D,128483,188578,48.09810441,135851595,FALSE
26161,washtenaw,michigan,O,9464,188578,5.789663346,135851595,FALSE
26161,washtenaw,michigan,R,50631,188578,46.11223225,135851595,TRUE
37189,watauga,north carolina,D,14138,29985,48.09810441,135851595,FALSE
37189,watauga,north carolina,O,2150,29985,5.789663346,135851595,FALSE
37189,watauga,north carolina,R,13697,29985,46.11223225,135851595,TRUE
27165,watonwan,minnesota,D,1814,4998,48.09810441,135851595,FALSE
27165,watonwan,minnesota,O,416,4998,5.789663346,135851595,FALSE
27165,watonwan,minnesota,R,2768,4998,46.11223225,135851595,TRUE
55133,waukesha,wisconsin,D,79200,239042,48.09810441,135851595,FALSE
55133,waukesha,wisconsin,O,17321,239042,5.789663346,135851595,FALSE
55133,waukesha,wisconsin,R,142521,239042,46.11223225,135851595,TRUE
55135,waupaca,wisconsin,D,8440,26024,48.09810441,135851595,FALSE
55135,waupaca,wisconsin,O,1395,26024,5.789663346,135851595,FALSE
55135,waupaca,wisconsin,R,16189,26024,46.11223225,135851595,TRUE
55137,waushara,wisconsin,D,3792,11999,48.09810441,135851595,FALSE
55137,waushara,wisconsin,O,538,11999,5.789663346,135851595,FALSE
55137,waushara,wisconsin,R,7669,11999,46.11223225,135851595,TRUE
13305,wayne,georgia,D,2041,10413,48.09810441,135851595,FALSE
13305,wayne,georgia,O,219,10413,5.789663346,135851595,FALSE
13305,wayne,georgia,R,8153,10413,46.11223225,135851595,TRUE
17191,wayne,illinois,D,1048,8305,48.09810441,135851595,FALSE
17191,wayne,illinois,O,290,8305,5.789663346,135851595,FALSE
17191,wayne,illinois,R,6967,8305,46.11223225,135851595,TRUE
18177,wayne,indiana,D,8322,25579,48.09810441,135851595,FALSE
18177,wayne,indiana,O,1229,25579,5.789663346,135851595,FALSE
18177,wayne,indiana,R,16028,25579,46.11223225,135851595,TRUE
19185,wayne,iowa,D,719,2940,48.09810441,135851595,FALSE
19185,wayne,iowa,O,152,2940,5.789663346,135851595,FALSE
19185,wayne,iowa,R,2069,2940,46.11223225,135851595,TRUE
21231,wayne,kentucky,D,1431,7992,48.09810441,135851595,FALSE
21231,wayne,kentucky,O,190,7992,5.789663346,135851595,FALSE
21231,wayne,kentucky,R,6371,7992,46.11223225,135851595,TRUE
26163,wayne,michigan,D,519444,777830,48.09810441,135851595,FALSE
26163,wayne,michigan,O,29393,777830,5.789663346,135851595,FALSE
26163,wayne,michigan,R,228993,777830,46.11223225,135851595,TRUE
28153,wayne,mississippi,D,3524,9599,48.09810441,135851595,FALSE
28153,wayne,mississippi,O,85,9599,5.789663346,135851595,FALSE
28153,wayne,mississippi,R,5990,9599,46.11223225,135851595,TRUE
29223,wayne,missouri,D,946,5738,48.09810441,135851595,FALSE
29223,wayne,missouri,O,152,5738,5.789663346,135851595,FALSE
29223,wayne,missouri,R,4640,5738,46.11223225,135851595,TRUE
31179,wayne,nebraska,D,835,3765,48.09810441,135851595,FALSE
31179,wayne,nebraska,O,237,3765,5.789663346,135851595,FALSE
31179,wayne,nebraska,R,2693,3765,46.11223225,135851595,TRUE
36117,wayne,new york,D,12378,36919,48.09810441,135851595,FALSE
36117,wayne,new york,O,2606,36919,5.789663346,135851595,FALSE
36117,wayne,new york,R,21935,36919,46.11223225,135851595,TRUE
37191,wayne,north carolina,D,21770,50689,48.09810441,135851595,FALSE
37191,wayne,north carolina,O,1379,50689,5.789663346,135851595,FALSE
37191,wayne,north carolina,R,27540,50689,46.11223225,135851595,TRUE
39169,wayne,ohio,D,15031,50204,48.09810441,135851595,FALSE
39169,wayne,ohio,O,2903,50204,5.789663346,135851595,FALSE
39169,wayne,ohio,R,32270,50204,46.11223225,135851595,TRUE
42127,wayne,pennsylvania,D,7008,24018,48.09810441,135851595,FALSE
42127,wayne,pennsylvania,O,766,24018,5.789663346,135851595,FALSE
42127,wayne,pennsylvania,R,16244,24018,46.11223225,135851595,TRUE
47181,wayne,tennessee,D,717,5843,48.09810441,135851595,FALSE
47181,wayne,tennessee,O,91,5843,5.789663346,135851595,FALSE
47181,wayne,tennessee,R,5035,5843,46.11223225,135851595,TRUE
49055,wayne,utah,D,271,1426,48.09810441,135851595,FALSE
49055,wayne,utah,O,189,1426,5.789663346,135851595,FALSE
49055,wayne,utah,R,966,1426,46.11223225,135851595,TRUE
54099,wayne,west virginia,D,3334,15245,48.09810441,135851595,FALSE
54099,wayne,west virginia,O,834,15245,5.789663346,135851595,FALSE
54099,wayne,west virginia,R,11077,15245,46.11223225,135851595,TRUE
51820,waynesboro,virginia,D,3764,9204,48.09810441,135851595,FALSE
51820,waynesboro,virginia,O,639,9204,5.789663346,135851595,FALSE
51820,waynesboro,virginia,R,4801,9204,46.11223225,135851595,TRUE
47183,weakley,tennessee,D,2770,12127,48.09810441,135851595,FALSE
47183,weakley,tennessee,O,356,12127,5.789663346,135851595,FALSE
47183,weakley,tennessee,R,9001,12127,46.11223225,135851595,TRUE
48479,webb,texas,D,42307,56905,48.09810441,135851595,FALSE
48479,webb,texas,O,1651,56905,5.789663346,135851595,FALSE
